,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
10329954,5.0,Five Stars,"beautiful, super cool.",[],B01KH6YG2O,B01KH6YG2O,AHF65RDSSJJOBSX3EGZH4NZW6VQA,1500295211027,0,True
10348595,4.0,its pretty nice for the money,its pretty nice for the money. Be extra careful putting on the screen protector because once you touch it it'll start not wanting to stick on the corners and getting the bubbles out scratches up the protector :/ Rubber could be a bit tighter on the case you can just pull it right off without having to stretch it like some good defender cases,[],B00O5IVPYI,B00O5IVPYI,AEVETXS3OYS4VNW6EGNOW6ZBTXVA,1420477101000,1,True
10349095,3.0,😐,"Its a very thin case so it’s protection isn’t top notch. However, the tempered glass that somes with it helps a lot because it keeps the whole phone covered.",[],B01ARJB30E,B01ARJB30E,AG25AJ3BPCE4YIA7JFW2JIEU3QDQ,1510887326242,0,True
10386013,5.0,Five Stars,Great case,[],B00NJ6OD5A,B00NJ6OD5A,AG325V5SSHCVIOYB7OEZM4KHHQDQ,1423095831000,0,True
10460468,5.0,Five Stars,just what I was looking for.Arrived quickly too!,[],B00QPAQ09E,B00QPAQ09E,AFSSUIWNMXC7US43HYT4EZC6DD5Q,1456709389000,0,True
10460946,5.0,Very satisfied,Nice case good protection.,[],B01FG1QC8G,B01FG1QC8G,AGA6LILHMLSLMGII2X2YWCYT7SSA,1468185903000,4,True
10471141,5.0,Five Stars,Great sturdy case. Look the kickstand!,[],B01FG1QC8G,B01FG1QC8G,AF3WBSGPFGMRPIIHB4J5JB5M2C7Q,1472320776000,0,True
10487943,5.0,Thumbs up,"Not a bad case. The kickstand feels a bit flimsy.. but it's holding up so far. Snug proper fit. Came with stylus, which is a nice touch. Buttons are a bit chunky, but working properly.",[],B01FG1QC8G,B01FG1QC8G,AG5DBCTPCBWN7MXDDCCZU4GVG73A,1471470299000,0,True
10505950,5.0,Slim deisgn and great fit,"Love the slim design, feel, and fit on my Droid turbo. Easy to hold, non slip protector.",[],B00QPAQ09E,B00QPAQ09E,AHBQSKXUEIJL74AVVXLXYUA4OUQA,1532649684578,0,True
10514205,5.0,good,Works well..satisfied..cheap price,[],B00QPAQ09E,B00QPAQ09E,AHFS4UWOJU4NJHRLORQQZ3SRHH7A,1436657317000,0,True
10521662,5.0,Five Stars,Love it..lightweight and non bulky. Easy to grip and hold onto. Provides good protection.,[],B00QPAQ09E,B00QPAQ09E,AFFIKJRKVHAL75YK6NAGNXKQ274Q,1433034024000,0,True
10546101,5.0,Five Stars,Fits like a glove. Great grip. Nice looking case. Buttons work well.,[],B00QPAQ09E,B00QPAQ09E,AFCPFQIYIFIYFQZTGJ5FBVE47SAQ,1426266785000,0,True
10548159,1.0,Doesn't fit,Did not fit snug on my Droid maxx.,[],B00QPAQ09E,B00QPAQ09E,AGZ7HPDU6FAHGTPSROKBKEGKYEWQ,1433632278000,1,True
10549793,4.0,Sturdy well made case,"Feels very well made, sturdy kickstand nice rubber grip. Haven't dropped phone so not sure about protection, but hopefully the good grip will prevent drops. Works pretty well with screen shield.slifht bubbling in one corner, may be fixed with repositioning of shield.",[],B019LF8MIQ,B019LF8MIQ,AFBRHS4ATEYUPES4IGDEIMINYWOQ,1496285969000,0,True
10581963,5.0,I love this case,Exactly what is picture. I love this case! So cute! Get compliments on it all the time.,[],B01KH6YG2O,B01KH6YG2O,AGE5XD7TYDXUJM7EFI3EHLNRPVEA,1483555273000,3,True
10596430,5.0,and I like it better than the Case Mate naked clear case,"Just what I was looking for in order to still have the ballistic nylon visible, and it fits the bn case perfectly. It's not bulky at all, and I like it better than the Case Mate naked clear case. You can spend a lot more on a case, but you don't have to, this case was under $10.",[],B00QPAQ09E,B00QPAQ09E,AF37THX7QM6KWYKOPK4B3YBL37DQ,1421588230000,0,True
10686843,5.0,Need more like this adorable and great looking.,"This is a wonderful case to buy if you are as clumsy as I am. I bought a Google Nexus when they first came out and dropped it the second day, then I bought another one about 4 months later and same thing happened. Maybe if I had a case they wouldn't have broken so easily. I have 2 Samsung Tab 4 7in And I bought these cases for mine and my husband and I have dropped mine several times and it hasn't& 34;teddy even the tiniest scratch on it. I will recommend this to anyone who is like me and tried to carry 50 things in your hands at once. And the price and colors are terrific. All I ask is a few different colors, I have 4 different ones right now. Now I need some with some pizazz!!",[],B00O5IVPYI,B00O5IVPYI,AFCRBW5LEWVLX3TDGWHEI76JH2VQ,1451625116000,0,True
10689738,4.0,Four Stars,"Great product, held up really well, had a few drops and no damage to phone",[],B01FG1QF88,B01FG1QF88,AHXTE3YBDTFUFKHFFTXP6FUNR76A,1483539668000,0,True
10712387,1.0,One Star,Wrong sizes,[],B017KMR1G6,B017KMR1G6,AF3IMFGIF6C3FG676FYIK5KC5JAA,1462671968000,0,True
10731041,5.0,Good protection,This case actually protects the phone when it gets dropped.,[],B01FG1QC8G,B01FG1QC8G,AG7MKR5PKKQUBCRX4HPAWFMLMLEQ,1472389666000,0,True
10748179,2.0,"If you don't want the kickstand, skip this case.","The kickstand is nice. However, the plastic material is unpleasant to hold. The edges especially are very poorly designed. The ridges around the edges are annoying in the hands. Unless you're specifically looking for a kickstand, I'd look elsewhere.",[],B01FG1QC8G,B01FG1QC8G,AG3DC6E34SBFP2TW322QXGQZCSYQ,1489764315000,1,True
10766517,4.0,Four Stars,Good case,[],B01FG1QC8G,B01FG1QC8G,AFHZLO5RKEAG4Z4C4MVSCJPRHZ4Q,1480650756000,0,True
10774464,4.0,It's a good design and I like how easy it is to ...,"It's a good design and I like how easy it is to remove and clean. Like the kick stand, will definitely use when I go camping",[],B01FG1QC8G,B01FG1QC8G,AHGU5723WFTEVVKCHATQW5VWO2KA,1478384399000,2,True
10780749,5.0,"Great case , fast delivery !",It fits my phone perfectly ! I like how it doesn't slips on my hands. Delivery was very fast !,[],B00QPAQ09E,B00QPAQ09E,AFM6PUKD65E574PJKKJCNQWEFECA,1471910708000,0,True
10793030,1.0,One Star,Did not work on my daughters galaxy 7 as it stated it would.,[],B00NJ6OD5A,B00NJ6OD5A,AEVS4STRIR2BRX67O3WDPKG3IRCQ,1473269402000,0,True
10831959,1.0,Very filmsy,"Flimsy quality, broke in two months, that too with gentle use",[],B01ARJB30E,B01ARJB30E,AFJV2QM7PNMTPKILUKL46YKAX5GA,1526012268449,0,True
10841112,5.0,Great product!,"I do love it. Buttons are encased but still work fine, the clear material shows the color of the phone nylon through it, and best of al,l the texture on the sides makes for a really secure hold. Great Product.",[],B00QPAQ09E,B00QPAQ09E,AH4WYJYOIRKX7F32GA2JYTB5UQNQ,1440433033000,0,True
10848434,1.0,I,Didn't stay on my phone. Would not stick,[],B017KMR1G6,B017KMR1G6,AEYHCRYYJPUY3NWZACCWOEOIZ4FQ,1461630902000,0,True
10879690,4.0,"It's a nice case, but not quite what I expected","It's a nice case, but not quite what I expected. I don't think it would offer much protection if the phone was dropped or fell. It has a rubbery, plastic type feel to it. Would be fine to protect from dings and scratches but nothing more.",[],B00QPAQ09E,B00QPAQ09E,AGQGCWNZYQVGEXYPGQSKOLP4GVUQ,1421689542000,0,True
10882207,5.0,Five Stars,Thank you,[],B01FG1QC8G,B01FG1QC8G,AH74AM4CM6MASBPWQMOPOAANMF4Q,1506526894672,0,False
10892277,5.0,Get one now!!!!,The most bang for your buck.,[],B00NJ6MNJS,B00NJ6MNJS,AHA7FC7ZWJJ2ZJICPOQIPJCMYIFQ,1425409285000,0,True
10892633,5.0,Five Stars,Fits perfectly.,[],B01FG1QC8G,B01FG1QC8G,AF46456A4MLXQ3ZK5HYDZJ53XETA,1471827886000,0,False
10900504,5.0,I love the fact that it is light and easy to ...,"I love the fact that it is light and easy to put on and take off. Love the color. And I have dropped it already and it did not shatter and didn't ruin my phone, so that definitely gave this case two thumbs up for me ((I don't recommend other people testing that and dropping their phone, my drop was on accident and was thankful that nothing happened to my phone nor the case)).",[],B016ZZCCZE,B016ZZCCZE,AERUQKJEOHTQFH27FGTFALYNVIGQ,1468975851000,0,True
10922430,5.0,Good and cheap,"Great, affordable case. Phone has already survived some drops and toddler throws!",[],B01FG1QC8G,B01FG1QC8G,AHIPJGSAOZLHJTCD6DVMDZHG6AHA,1477866712000,0,True
10939621,5.0,Great case,I like it because it is easy to grip which is very helpful since the phone is so large. Love the color and the kickstand!,[],B01FG1QF88,B01FG1QF88,AFM3NV2K6JX4B452BDGDM5AXQ56A,1502396362231,0,True
10941545,5.0,Impressed,"At&t Galaxy s5 active, Exactly what I expected, fits my phone perfect, no flex, no sag, looks great and ive had no problem with grip. Actually accidentally left it ontop of my gf's car while she drove like a idiot as usual, got out and grabbed my phone off the roof like I wasn't a idiot and didn't leave it up there.",[],B00KP46VA4,B00KP46VA4,AHYX6I5XWG2GKKUCKPEPJQ36E3ZA,1438098766000,0,True
10973524,5.0,Great low profile case,Great low profile case. Nice textured sides for better grip. A small lip curves around front to protect screen.,[],B00QPAQ09E,B00QPAQ09E,AHXKNDRGS7X2IZL4YN6UJD2OP4SA,1428364041000,0,True
10995040,5.0,Purchased as a replacement case. Price was very reasonable ...,Purchased as a replacement case. Price was very reasonable. Case is clear so you can see the phone. it is slim. I had forgotten how slim my phone actually is. Fits as expected. it was exactly what I was looking for.,[],B00QPAQ09E,B00QPAQ09E,AHWSEXRMQVAI2XS5HEUBZ4YQ6ASQ,1519789347018,0,True
11036219,5.0,Five Stars,These cases are great for the price !,[],B016ZZCCZE,B016ZZCCZE,AGFOZ7FUSC5S3QSSQA7KVZP5BOAA,1513729587103,0,True
11050644,5.0,Five Stars,great case fits snug,[],B01ARJB30E,B01ARJB30E,AEZHRXL5UXUURVYL2KUP6JLGIC3Q,1503947967537,0,True
11052999,5.0,Five Stars,"Fits perfect, light weight and easy to carry.",[],B00QPAQ09E,B00QPAQ09E,AGCBQ2IUAWIRJ2LH7UTYPRPZL4BA,1466173791000,0,True
11053003,5.0,Five Stars,"Fits perfect, light weight and easy to carry.",[],B00QPAQ09E,B00QPAQ09E,AGCBQ2IUAWIRJ2LH7UTYPRPZL4BA,1466173791000,0,True
11053006,5.0,Five Stars,"Fits perfect, light weight and easy to carry.",[],B00QPAQ09E,B00QPAQ09E,AGCBQ2IUAWIRJ2LH7UTYPRPZL4BA,1466173791000,0,True
11065695,5.0,Five Stars,Great case! Just what I needed,[],B01FG1QDQM,B01FG1QDQM,AE4OU3JWHNQAYIU2JL3WU6KEUPDA,1496883869694,0,True
11072803,4.0,Good Case,The case appears to be gray or silver but its actually clear with part of it frosted. Its not exactly what I thought it was but I am very pleased with it. It is the same brand my wife has had on her phone for the last couple years and she has dropped her phone on many occasions. It fits the ballistic nylon phone just fine and the side buttons work well through the case. I would buy it again.,[],B00QPAQ09E,B00QPAQ09E,AHHMAFEVVOBZ3XGQXPM5IR76IK6A,1419863355000,20,True
11096359,1.0,Gets scratched & dirty easily.,"After going thru about a dozen of these cases whether it being from ipaky, wilnorn, or coocolor; they all have the same issues with it easily getting scratched or eventually turning color. After buying so many rose gold ones I gave up and ordered a red one (hoping it won't change color on me) but became scratched after 2 days of having it. They should have a lifetime warranty for these cases if it's going to constantly change color or easily get scratched. If this red one turns color, I will no longer purchase these.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/613KH1498hL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/613KH1498hL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/613KH1498hL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71o-i6e75UL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71o-i6e75UL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71o-i6e75UL.jpg', 'attachment_type': 'IMAGE'}]",B01ARJB30E,B01ARJB30E,AFT3SIEUOCVF5P7IQBVFHWKNPT2A,1487347395000,2,False
11101683,5.0,"Rotates and Folds nicely, no logo","I've been using this for several weeks now and it still works perfectly. The rotation and fold actions are neither too loose nor too tight, and the piece stays where it's set. It's slim, it was easy to install, it works great.",[],B07L9W39BX,B07L9W39BX,AEGJBWWYPQGRMUIKVAG6NMFJYDYQ,1554060543134,0,True
11120769,2.0,The kick stand broke after 5 months,"good grip rugged design, good fit, but for the kick stand breaking after normal use it could have had great potential.",[],B019LF8MIQ,B019LF8MIQ,AHV2JQZFFL66VEO2DDXXYLMN3WZA,1534786489962,0,True
11130117,4.0,"Great value, stylish outer case.  Fits phone fine and protects power / volume keys well.","Bought for my son's Moto G4 after multiple searches through the Amazon catalog. He really likes the texture'd outer case. The back stand seems to be the weak point; very small attachment pegs remind me that it is the first thing that a teenager will accidentally break off. Still, a great value for the price, we've had a couple Oeago cases, and they've definitely kept up on their features. In particularly, the volume / power seem to be the best protected I've seen.",[],B01FG1QC8G,B01FG1QC8G,AETB4DZLMXSDFE6HFRMESWOCVD4A,1490449966000,0,True
11160454,5.0,100% satisfied. Awesome,Bought this case because it was a thin case and would add extra protection. Case fits perfectly and all buttons and access points are easy to get to/use. Wouldvrecomend this case to everyone especially since it's a great price for it,[],B00KP46VA4,B00KP46VA4,AET5QJO5YLSBSFU7Y2ZYMLJUF72Q,1488864303000,0,True
11163764,5.0,Better than I expected,"I'm such a klutz that my nickname is Brutus. So, I was really hesitant to buy this to replace my bulky Otterbox Defender. I have a nice slim phone and the Otterbox was just obnoxious, but it worked. Back to this beauty - I wanted something that didn't hide the beautiful color of my Ballistic Blue Droid Turbo. This fit nicely and protected my phone through all its falls (and there have been many, trust me). I was very concerned with having a front lip deep enough to protect my screen and this had it. I didn't break my phone or the screen while I had it. So, despite it's delicate appearance my phone survive my abuse. Bravo!",[],B00QPAQ09E,B00QPAQ09E,AFPFB5XFEEYOJM5PBJRSV64RFX6A,1549728079488,1,True
11220046,5.0,Solid case,"The side buttons impressed me and speak for the quality of this product. The kickstand seems pretty sturdy and the entire case feels rugged overall. I also like that it doesn't grip my pocket too much so it's not a battle to pull my phone out yet still thick enough to hold it snuggly. I break alot of phones so a good case is a must, I'll put this one to the test over the next week and write another review if I purchase it again for my girlfriend.",[],B01FG1QC8G,B01FG1QC8G,AEJEGVDWGFON3CNCBU3J4UM7PAIQ,1483762270000,0,True
11221179,1.0,Charger does not fit,Case does not allow for the original charger that came with the phone to connect,[],B01FG1QF88,B01FG1QF88,AE4Z4PW3GK6LVSGEQ7UOG723O3HQ,1483303956000,0,True
11248341,5.0,Five Stars,Perfect,[],B00NJ6OD5A,B00NJ6OD5A,AGUYJCDSSS3QX6RLGGS45VCL6Q6Q,1454084736000,0,True
11262552,5.0,Great case,Great case. Slim and looks good.,[],B00QPAQ09E,B00QPAQ09E,AEKE6QDM5KLXD3QA3ECA73QKNVPQ,1468192895000,0,True
11268296,4.0,Love that it has a built in stand,Simply to put on. Durable. Love that it has a built in stand.,[],B01FG1QDQM,B01FG1QDQM,AGS7T2ZGPTVU2JV4MMO36BIMI6JA,1488912543000,0,True
11282602,5.0,Great cover,Fits my Droid Turbo perfectly! Much less bulky than many for sale in the stores.,[],B00QPAQ09E,B00QPAQ09E,AHUTEHT3WBFKUACZ3CGMFLHJJALA,1436466296000,0,True
11289673,4.0,Four Stars,Good fit.,[],B00QPAQ09E,B00QPAQ09E,AEDTIJUQSLGEBKAOTJYSKF3YC32A,1477891196000,0,True
11300112,3.0,it's ok,I like the kick stand on the back of the phone case however I wish there was soft rubber plastic on the sides and back so it is less slippery,[],B01FG1QC8G,B01FG1QC8G,AG72PW65NJASFIV7BKPN62E6SWPA,1485468294000,1,True
11329911,5.0,Good service. Thank you,Fit well. Good service. Thank you.,[],B00O5IVPYI,B00O5IVPYI,AEB57NC5SPQLSD5KRTV3RDJ6DBAQ,1425854181000,0,True
11366532,5.0,Durable and affordable,"I absolutely love the love handle! So much better than those pop out buttons and I feel like when taking selfies my phone is much more secure and less likely to fall out of my hand. They come in so many awesome colors , I got a chrome one to match my new iPhone.",[],B01KN61FYK,B01KN61FYK,AGOXVLKAOTW3DR7BVX5GVGNT4I5A,1555106414853,0,True
11369473,5.0,perfect fit for G4,Fir my G4 perfically,[],B01FG1QDQM,B01FG1QDQM,AFXXBN2VVELTZT5YPT6EL2VETFCQ,1485462581000,0,True
11372167,4.0,Doesn't seem like it will protect the screen,"Not as pictured. It's clear and filled with light blue hearts and glitter. Doesn't seem like it will protect the screen, just the back. It's still pretty. It took a few weeks to arrive. Good for the price.",[],B01KH6YG2O,B01KH6YG2O,AHO55IEUL2UNNKMSRZEIGZVPRYQA,1487705151000,2,True
11373980,5.0,Great case fits my moto g4 perfectly every thing lines ...,Great case fits my moto g4 perfectly every thing lines up really well and I love the way it feels in my hands I think any one who buy this case will love it,[],B01FG1QC8G,B01FG1QC8G,AHOWA4URSPPXZQU6GHULEIZY7YCA,1474773521000,1,True
11378088,5.0,should provide good protection.,"Very substantial, should provide good protection.",[],B00QPAQ09E,B00QPAQ09E,AGOOJM3GCF7XEA5MUINYMN6XAPJA,1429802883000,0,True
11380463,5.0,Five Stars,Great Value,[],B01FG1QC8G,B01FG1QC8G,AGHSMSALNOTIYIGQ62CKR73RHVKA,1509128306948,0,True
11406231,5.0,Five Stars,Fits like a glove,[],B00NH47Q08,B00NH47Q08,AFXW4XTORHIU6R5E7FA5OXAHFYRQ,1423723787000,0,True
11459894,2.0,Waay overpriced,I can't believe this is $10. It's cheap! Thin. Not much protection imo. Must have cost $.10 to mfg in China.,[],B00QPAQ09E,B00QPAQ09E,AGYDQLMOGFM4R34KXN3VUIBVS2KA,1456719456000,0,True
11502021,5.0,Five Stars,Great bang for the buck,[],B00QPAQ09E,B00QPAQ09E,AHYLBR5Z4GPOLKE5TVDAJ4BAOE5A,1445440725000,0,True
11504584,5.0,Buy this!,Freaking impossible to live without it.,[],B01KN61FYK,B01KN61FYK,AHWUACER5NECOAFNGGRZLH547L2Q,1531520735075,0,True
11510852,4.0,Four Stars,Great protection. States it comes with a screen saver and does not.,[],B01FG1QC8G,B01FG1QC8G,AHIW5EIFP32NHJNDYBDH3DGCYXRA,1512256436509,0,True
11510854,4.0,Four Stars,Great protection. States it comes with a screen saver and does not.,[],B01FG1QC8G,B01FG1QC8G,AHIW5EIFP32NHJNDYBDH3DGCYXRA,1512256436509,0,True
11515351,1.0,Doesn't fit,Didn't fit!,[],B00NJ6OD5A,B00NJ6OD5A,AHUZIF56S22UWGR2ZHX7A7GEAPXQ,1459185671000,0,True
11523215,5.0,Five Stars,This one holds up. Worth buying,[],B00QPAQ09E,B00QPAQ09E,AFE7UIEHLBDAX5MSTUWN36ZGRM5Q,1520197792837,0,True
11531167,5.0,NICE!!,Very sharp looking case!!,[],B01ARJB30E,B01ARJB30E,AGA2HVR7BYNGDWNOPQNGZZCURVOQ,1498189043510,0,True
11534136,5.0,Five Stars,Great affordable product and even better delivery time!,[],B00QPAQ09E,B00QPAQ09E,AH65TQXFTMZXSG4UUGBDLFHBESDA,1487459932000,0,True
11536175,5.0,Superior case for a great price.,Very good slip resistant case for my Droid Turbo ballistic nylon phone. Feels secure and doesn't add a lot of bulk. The clear case is stylish and shows off the phone while at the same time giving ample protection against drops and bumps.,[],B00QPAQ09E,B00QPAQ09E,AEMN75FCET2HWHJTEDB6MSMHAE3Q,1476065349000,0,True
11538586,4.0,... different cases for my G4 and they were all super slippery and too thin,"I have tried 4 different cases for my G4 and they were all super slippery and too thin. The phone itself is so slim and slippery, for me anyway, that I need something to add just a bit of thickness to it. This case is not soft rubber, but I don't understand the reviews that say it's hard to grip.The sides have the cut ins that make this case the only one so far, that is easily gripped no matter where it is picked up.The way the case comes together, allows for a small air pocket on the corners to help with absorbing impact. The bezel coverage is just a little less than I would prefer (still being scarred from dropping my Moto X face down onto concrete and shattering the LCD screen), but it's more then the others I have tried. I love the stand and have never had a single issue of it being slippery, that other reviewers seemed to be concerned about. Is this a & 34;cute& 34; case? No. It's a functional case. After losing a phone with a cute case, I wanted functional. The G4 is too large, slim and slippery to not have a case that has & 34;grab-ability& 34;. My husband just bought the G4 and thought maybe it was just bc my hands were smaller that I trouble with the phone without a case and then he realized why I chose this case when he held the phone without one and also when he tried a few of the cases I had rejected. I am in no way saying this is the only great case for the G4 out there. Just saying it is for me and I have tried others that were on all the & 34;recommended& 34; lists. I was also confused by some of the reviews that I was reading about how slippery this case was, when it is not at all with the ability to grip the sides of the phone so easily with the cut ins. EDIT- This case does not fit ALL versions of the Moto G4. I have the Moto G4, the Moto G4 Plus is the exact same configuration only it has the fingerprint scanner. The Moto G4 Play is shaped/configured slightly differently than the Moto G4 and Moto G4 Plus. So be aware of what model you have before buying this.",[],B01FG1QC8G,B01FG1QC8G,AEE645ALCU7U6MUKBAO53KJ7X7IQ,1489945373000,1,False
11553471,5.0,Five Stars,Bought this for my best friend. He loves it. Easy to grip.,[],B01M04VKFY,B01M04VKFY,AEPTRUH5HCCOIY3ZMUOSYT33CGLA,1481511053000,0,True
11566611,1.0,"Doesnt stay on, only aheres to the thin edges of the screen","Doesn't fit screen properly, even when camera hole, speaker and bottom buttons are aligned perfectly if you hold the phone in one hams with fingers on both sides or if you bump the side of the screen even just a little the screen protector pops off.. it only has stickiness around the edges not on the whole thing so it doesn't adhere well at all.. I'm very disappointed with this although for the few minutes it does stay on it looked really god, this is so not worth buying!!",[],B017KMR1G6,B017KMR1G6,AEJOEM2SXUMONX32HMHMQDPA2FTA,1475180850000,1,True
11628585,5.0,Great product for us!,Excellent product delivered in record time just what we needed to keep our phones safe.,[],B019LF8MIQ,B019LF8MIQ,AHEDEMWLDGLE66QR3YUZN3NNQ4GA,1472656528000,0,True
11655190,3.0,Works OK.,Works. But if you have a big finger it is very tight.,[],B01KN61FYK,B01KN61FYK,AG52UX6NKUVEZ4L2NPCLD6OTTDFQ,1506621791975,0,True
11663396,3.0,Doesn't really protect the screen. Mine slipped from my ...,Doesn't really protect the screen. Mine slipped from my hand and fell from about 3 feet in the air. The screen is completely cracked. Get this only if you have a tempered glass screen protector.,[],B01FG1QC8G,B01FG1QC8G,AEV6BWPGECBMLZLVLNFINBPNPL2A,1510083610396,1,True
11663778,5.0,"Moto G4 case, very high quality.","This is a really high quality Moto G4 Case. It does a great job protecting my phone, and I would highly recommend this case to anyone who owns a Moto G4.",[],B01FG1QC8G,B01FG1QC8G,AFWGBL7R7ZU3WVWGYSJPN6PIWXQA,1491172931000,0,True
11664458,4.0,This item is a good deal. I have some trouble with the stand ...,"This item is a good deal. I have some trouble with the stand either not opening easily or not closing properly, but overall, I'm happy with it.",[],B00NJ6OD5A,B00NJ6OD5A,AEFRU4H6YCGDA44MTDNKSQLQCOOA,1477588964000,0,True
11742557,4.0,fits well and provides decent protection with excellent value. Wish the middle material was soft rubber ...,fits well and provides decent protection with excellent value. Wish the middle material was soft rubber for more shock protection instead of rigid plastic. Kickstand feels pretty flimsy but has held up well after a few weeks.,[],B01FG1QDQM,B01FG1QDQM,AGHNJUVDXKUU4HETNECTSB3X4U3A,1470249465000,0,True
11750297,2.0,Two Stars,Poor quality,[],B01KH6YG2O,B01KH6YG2O,AE2E3FE53DXJIGG5WPRPGHPP4RTQ,1497217697690,0,True
11756510,5.0,great case cheap price,"Have about 100 phones at work, great case cheap price.",[],B00KP46VA4,B00KP46VA4,AEI52TLTSOEFCEHAXY4XIB2F6EJQ,1461722432000,0,True
11772076,5.0,Worth it!,"Amazing cover, the kickstand is stable and the protection is awesome 10/10 would recommend to anyone",[],B01FG1QC8G,B01FG1QC8G,AEMZI65FY4BQT4MFCJUNBNAAHWAA,1506202896675,0,True
11784518,5.0,Five Stars,Just as it was described! Works great,[],B01ARJB30E,B01ARJB30E,AGPCLITGFLHARKPOK2XO3CPVUZWA,1489311954000,0,True
11785612,5.0,This cimo fits like it was made for it,"If you have a droid turbo with ballistic back this is the case for you. I bought the otter box commuter when I first purchased my phone, just to bulky. This cimo fits like it was made for it, great feel, nice style, ( which I've got great compliments on) and nice grip without the bulk. If you by it you will not be disappointed.",[],B00QPAQ09E,B00QPAQ09E,AH26AXP7CQ7VEYUBZWSN4AJV7JVA,1431267966000,0,True
11809200,5.0,Five Stars,It was easy to put on and is doing a great job,[],B01FG1QC8G,B01FG1QC8G,AF2YXVM4F5D43MKHMKXDK7OXR4WA,1485686390000,0,True
11819048,1.0,Not worth it,Doesn't keep phone from breaking,[],B01FG1QC8G,B01FG1QC8G,AEXGZEON7GTCVLQPRYDBE4SCROZQ,1478767200000,0,True
11827636,5.0,Five Stars,Love it,[],B016ZZCCZE,B016ZZCCZE,AG6PAIZPHIPNRF4FGAGIVX6OFZCQ,1464481688000,0,True
11834352,5.0,Five Stars,Very nice case just hard for the first time getting the kick stand to open but easy after that,[],B00O5IVPYI,B00O5IVPYI,AEKQR4HNXJLXMLAHNR6OYHDOFBAQ,1425668436000,0,True
11856576,5.0,Great case that does not add bulk,"I have multiple iPhone cases including UAG and Spigen for iPhone 6. This is the longest I have kept a case on my phone without switching to another one! That in itself counts for six stars. The case is ultra slim, easy to install and offers solid protection when it falls. I like the textured feel and slim look it provides. Have had multiple compliments on this case. Highly recommend this product.",[],B01ARJB30E,B01ARJB30E,AFN3CERMCA4VTLNF4KWHU6RBCF5A,1494379540000,2,True
11904171,2.0,"Not what I expected, it didn't fit my galaxy ...","Not what I expected , it didn't fit my galaxy tab 4-7& 34;, too small",[],B00NH47Q08,B00NH47Q08,AENBFKJVMTKE6MUHBCE2EZCY6BBA,1419252318000,0,True
11921159,4.0,Four Stars,good,[],B00QPAQ09E,B00QPAQ09E,AH7MV4IOVIDZ45XF6IPO6DU6ZHNQ,1425233230000,0,True
11933856,5.0,Five Stars,Better then I thought,[],B00NJ6OD5A,B00NJ6OD5A,AF42RP27E4SDH75S7JT6NZI2YZHQ,1464308867000,0,True
11971413,4.0,Four Stars,I fits nicely around my phone. I performs as I expected and I have no complaints.,[],B00QPAQ09E,B00QPAQ09E,AEBEKS4OBKETR4TF5ZNLPORAD44Q,1467420590000,0,True
11998994,4.0,A good niche product,"Summary: This is a good product, but only if you understand what this case is supposed to be. Facts: The case is a flexible, semi-clear rubberized material. It is low profile (so it doesn't add much to the size of the phone), and it has raised screen edges to protect against flat face-down drops. The case also has pebbled strips along the sides for better grip. Flash LEDs, camera lenses, USB/headphone ports are left uncovered, where power button and volume rocker are accessible through raised button-shaped areas. Opinion: I like that this case is slim, simple, and shows off what is a good looking device. I don't like that the flexibility of the case means that (at the right angle) sometimes moisture can get inside if it's raining out. I'm indifferent about the level of actual protection offered (probably not a good idea to do any test drops over 3 feet). The bottom line is that you're not looking at a Lifeproof or Otterbox phone vault; with this case, you're choosing to lose some of that airtight, surefire protection in exchange for something that might be a better fit to the hand, and looks unique/appealing in a world full of handheld pastel-colored bricks.",[],B00QPAQ09E,B00QPAQ09E,AH23QAZLQAAV6GTV2M6DFPSDBP4Q,1448742498000,10,True
12010315,5.0,Great Moto G4 Case,"The Moto G4 case, although a tad bulky, fits well and feels quite solid and protective. The added bonus of the stand option actually works well as a grip to make this larger phone easier to hold.",[],B01FG1QC8G,B01FG1QC8G,AHYLFXOQHA2JVTWD7XQGDEUKNTIQ,1472284116000,1,True
12024895,5.0,Five Stars,Very nice!,[],B01ARJB30E,B01ARJB30E,AGGBKSEGHUEGV6CBGH7H5Q4BAKKA,1488866855000,0,True
12049957,4.0,"by this picture, I thought it was going to ...","by this picture, I thought it was going to be silver or grey, it is actually clear, which is ok, because my phone is red, but it is not the colors shown in this picture. other wise it fits the phone fine",[],B00QPAQ09E,B00QPAQ09E,AFV447TNEEJERPIKXOICQER7OJQA,1440695903000,0,True
12054835,5.0,Five Stars,Great quality,[],B01KH6YG2O,B01KH6YG2O,AGVHTHYV5DUVMUTQZPJQ7KDXYACQ,1485776199000,1,True
